"Date","Price"
2022-04-01,143.53261
2022-03-31,143.41274
2022-03-30,144.59084
2022-03-29,147.56318
2022-03-28,145.62489
2022-03-25,143.95414
2022-03-24,143.99673
2022-03-23,140.19626
2022-03-22,142.16638
2022-03-21,140.05077
2022-03-18,140.22063
2022-03-17,136.56871
2022-03-16,137.37254
2022-03-15,133.60761
2022-03-14,128.82916
2022-03-11,131.97142
2022-03-10,133.43039
2022-03-09,134.55644
2022-03-08,131.19803
2022-03-07,132.66207
2022-03-04,137.05839
2022-03-03,137.92417
2022-03-02,138.93542
2022-03-01,135.91682
2022-02-28,137.50112
2022-02-25,137.30985
2022-02-24,136.36608
2022-02-23,130.1715
2022-02-22,133.25393
2022-02-18,134.64052
2022-02-17,135.57531
2022-02-16,139.56044
2022-02-15,139.89788
2022-02-14,136.90539
2022-02-11,135.90419
2022-02-10,139.35456
2022-02-09,143.43417
2022-02-08,140.5306
2022-02-07,138.83878
2022-02-04,139.33997
2022-02-03,138.90248
2022-02-02,144.73521
2022-02-01,144.41085
2022-01-31,144.37116
2022-01-28,141.69133
2022-01-27,135.90089
2022-01-26,135.03721
2022-01-25,134.24876
2022-01-24,136.94386
2022-01-21,136.02151
2022-01-20,139.01298
2022-01-19,140.62059
2022-01-18,142.87733
2022-01-14,145.378
2022-01-13,143.4168
2022-01-12,147.44844
2022-01-11,147.92144
2022-01-10,146.49131
2022-01-07,146.10372
2022-01-06,148.25602
2022-01-05,148.41725
2022-01-04,153.76306
2022-01-03,155.54768
2021-12-31,152.70508
2021-12-30,154.41449
2021-12-29,155.12436
2021-12-28,155.36204
2021-12-27,155.9548
2021-12-23,152.54476
2021-12-22,151.8051
2021-12-21,150.6701
2021-12-20,146.72988
2021-12-17,148.98829
2021-12-16,149.3285
2021-12-15,154.47602
2021-12-14,150.32825
2021-12-13,152.55468
2021-12-10,154.50128
2021-12-09,151.8512
2021-12-08,152.70949
2021-12-07,153.43294
2021-12-06,147.79679
2021-12-03,145.99063
2021-12-02,148.58002
2021-12-01,146.95337
2021-11-30,149.16453
2021-11-29,150.99397
2021-11-26,146.84183
2021-11-24,152.05431
2021-11-23,150.17771
2021-11-22,150.60455
2021-11-19,151.62861
2021-11-18,149.57784
2021-11-17,148.76756
2021-11-16,149.09958
2021-11-15,146.79431
2021-11-12,146.13503
2021-11-11,144.3542
2021-11-10,142.92043
2021-11-09,144.31504
2021-11-08,144.98533
2021-11-05,144.57039
2021-11-04,143.95081
2021-11-03,141.28108
2021-11-02,140.47311
2021-11-01,139.11506
2021-10-29,139.98613
2021-10-28,137.72906
2021-10-27,137.16944
2021-10-26,137.5507
2021-10-25,136.93779
2021-10-22,136.18466
2021-10-21,136.61052
2021-10-20,135.85278
2021-10-19,136.46442
2021-10-18,135.28653
2021-10-15,134.46313
2021-10-14,133.47428
2021-10-13,130.64433
2021-10-12,130.41291
2021-10-11,130.69273
2021-10-08,131.40782
2021-10-07,131.99204
2021-10-06,130.94516
2021-10-05,129.40112
2021-10-04,127.42921
2021-10-01,130.69759
2021-09-30,129.04675
2021-09-29,129.644
2021-09-28,128.90772
2021-09-27,132.61836
2021-09-24,133.75726
2021-09-23,133.34469
2021-09-22,131.683
2021-09-21,129.97954
2021-09-20,129.99488
2021-09-17,132.59424
2021-09-16,134.30272
2021-09-15,133.72586
2021-09-14,132.36339
2021-09-13,132.70094
2021-09-10,132.5239
2021-09-09,133.69675
2021-09-08,134.35147
2021-09-07,134.57155
2021-09-03,134.0286
2021-09-02,133.78003
2021-09-01,134.11546
2021-08-31,134.5473
2021-08-30,135.36193
2021-08-27,133.88696
2021-08-26,133.14898
2021-08-25,133.91156
2021-08-24,134.12496
2021-08-23,134.38112
2021-08-20,133.07699
2021-08-19,131.55373
2021-08-18,130.15642
2021-08-17,131.86438
2021-08-16,132.22081
2021-08-13,131.34746
2021-08-12,131.32561
2021-08-11,130.46476
2021-08-10,130.80403
2021-08-09,131.45972
2021-08-06,131.72848
2021-08-05,130.91477
2021-08-04,130.20781
2021-08-03,129.61746
2021-08-02,128.77001
2021-07-30,129.35323
2021-07-29,129.1544
2021-07-28,129.32961
2021-07-27,129.24975
2021-07-26,130.74839
2021-07-23,131.30523
2021-07-22,130.06886
2021-07-21,128.78826
2021-07-20,127.72118
2021-07-19,125.62929
2021-07-16,127.25425
2021-07-15,128.61137
2021-07-14,129.35012
2021-07-13,128.71908
2021-07-12,127.61005
2021-07-09,127.40142
2021-07-08,126.48375
2021-07-07,128.17797
2021-07-06,127.3212
2021-07-02,126.5282
2021-07-01,124.8291
2021-06-30,124.61811
2021-06-29,124.26026
2021-06-28,123.08144
2021-06-25,121.66373
2021-06-24,121.90828
2021-06-23,121.05395
2021-06-22,121.19816
2021-06-21,120.27016
2021-06-18,119.65474
2021-06-17,120.54472
2021-06-16,116.983
2021-06-15,117.56021
2021-06-14,118.30556
2021-06-11,117.35968
2021-06-10,115.89883
2021-06-09,115.06242
2021-06-08,114.96141
2021-06-07,114.79295
2021-06-04,115.13856
2021-06-03,113.34983
2021-06-02,113.55224
2021-06-01,112.58072
2021-05-28,113.43333
2021-05-27,113.15228
2021-05-26,113.63934
2021-05-25,113.27614
2021-05-24,113.47524
2021-05-21,111.96153
2021-05-20,112.08054
2021-05-19,110.04013
2021-05-18,109.60138
2021-05-17,111.03982
2021-05-14,112.03757
2021-05-13,110.14073
2021-05-12,108.82645
2021-05-11,111.07366
2021-05-10,111.45653
2021-05-07,114.41857
2021-05-06,114.39834
2021-05-05,113.79023
2021-05-04,113.83758
2021-05-03,115.58118
2021-04-30,116.15532
2021-04-29,116.87572
2021-04-28,117.24566
2021-04-27,118.53202
2021-04-26,118.64505
2021-04-23,118.15848
2021-04-22,117.07886
2021-04-21,118.28234
2021-04-20,117.08229
2021-04-19,118.05117
2021-04-16,119.60604
2021-04-15,119.73102
2021-04-14,117.57196
2021-04-13,119.29972
2021-04-12,118.40383
2021-04-09,119.13445
2021-04-08,117.78225
2021-04-07,116.49554
2021-04-06,116.13529
2021-04-05,117.02776
2021-04-01,115.07687
2021-03-31,113.02979
2021-03-30,111.56341
2021-03-29,112.09445
2021-03-26,112.52757
2021-03-25,109.87686
2021-03-24,109.4614
2021-03-23,110.52543
2021-03-22,110.42539
2021-03-19,108.82526
2021-03-18,108.96974
2021-03-17,112.27746
2021-03-16,112.41704
2021-03-15,111.34306
2021-03-12,109.98493
2021-03-11,110.55797
2021-03-10,108.826
2021-03-09,109.46492
2021-03-08,106.12297
2021-03-05,108.25218
2021-03-04,105.51943
2021-03-03,107.22452
2021-03-02,109.90066
2021-03-01,112.03388
2021-02-26,108.18709
2021-02-25,106.44395
2021-02-24,110.94548
2021-02-23,109.23761
2021-02-22,109.37115
2021-02-19,112.18768
2021-02-18,112.77106
2021-02-17,113.67372
2021-02-16,114.08044
2021-02-12,114.31989
2021-02-11,113.69671
2021-02-10,112.35788
2021-02-09,112.82941
2021-02-08,113.50544
2021-02-05,112.4107
2021-02-04,113.38517
2021-02-03,110.99193
2021-02-02,111.44854
2021-02-01,109.49461
2021-01-29,106.27267
2021-01-28,108.89897
2021-01-27,108.51626
2021-01-26,110.24924
2021-01-25,110.28407
2021-01-22,109.17235
2021-01-21,109.75389
2021-01-20,108.73049
2021-01-19,106.49286
2021-01-15,105.35803
2021-01-14,105.8195
2021-01-13,106.76531
2021-01-12,106.00411
2021-01-11,106.58338
2021-01-08,106.92616
2021-01-07,105.9188
2021-01-06,102.86202
2021-01-05,104.65854
2021-01-04,104.3826
2020-12-31,106.35583
2020-12-30,105.64733
2020-12-29,106.11011
2020-12-28,106.93102
2020-12-24,105.9345
2020-12-23,105.20226
2020-12-22,106.11088
2020-12-21,104.67473
2020-12-18,104.8051
2020-12-17,104.97553
2020-12-16,104.93056
2020-12-15,104.29241
2020-12-14,102.60734
2020-12-11,102.58315
2020-12-10,102.77228
2020-12-09,103.03181
2020-12-08,104.67189
2020-12-07,104.17869
2020-12-04,103.78788
2020-12-03,102.74164
2020-12-02,103.25808
2020-12-01,103.82731
2020-11-30,103.29597
2020-11-27,102.58426
2020-11-25,102.39174
2020-11-24,102.54359
2020-11-23,101.41035
2020-11-20,101.32445
2020-11-19,102.44808
2020-11-18,101.42376
2020-11-17,102.57945
2020-11-16,103.33559
2020-11-13,102.48605
2020-11-12,101.84746
2020-11-11,102.99839
2020-11-10,100.21151
2020-11-09,102.1237
2020-11-06,102.33145
2020-11-05,102.6434
2020-11-04,100.29876
2020-11-03,96.58412
2020-11-02,95.57964
2020-10-30,95.19148
2020-10-29,97.24653
2020-10-28,94.89405
2020-10-27,98.4778
2020-10-26,98.06195
2020-10-23,100.00844
2020-10-22,100.29606
2020-10-21,100.32845
2020-10-20,100.87934
2020-10-19,100.91665
2020-10-16,103.35353
2020-10-15,103.84714
2020-10-14,103.83797
2020-10-13,104.53345
2020-10-12,104.52968
2020-10-09,101.64933
2020-10-08,100.69758
2020-10-07,100.03398
2020-10-06,98.15805
2020-10-05,99.65216
2020-10-02,98.08841
2020-10-01,100.40868
2020-09-30,99.55639
2020-09-29,98.59431
2020-09-28,99.62251
2020-09-25,98.06352
2020-09-24,95.41284
2020-09-23,94.73504
2020-09-22,97.59057
2020-09-21,95.76697
2020-09-18,94.18507
2020-09-17,96.19354
2020-09-16,96.90696
2020-09-15,98.26204
2020-09-14,97.18547
2020-09-11,95.42959
2020-09-10,95.99427
2020-09-09,98.66147
2020-09-08,95.60868
