Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-22 00:00:00+01:00,13950.0400390625,13950.0400390625,13950.0400390625,13950.0400390625,0,0.0,0.0
2021-02-23 00:00:00+01:00,13864.8095703125,13864.8095703125,13864.8095703125,13864.8095703125,0,0.0,0.0
2021-02-24 00:00:00+01:00,13976.0,13976.0,13976.0,13976.0,0,0.0,0.0
2021-02-25 00:00:00+01:00,13879.330078125,13879.330078125,13879.330078125,13879.330078125,0,0.0,0.0
2021-02-26 00:00:00+01:00,13786.2900390625,13786.2900390625,13786.2900390625,13786.2900390625,0,0.0,0.0
2021-03-01 00:00:00+01:00,14012.8203125,14012.8203125,14012.8203125,14012.8203125,0,0.0,0.0
2021-03-02 00:00:00+01:00,14039.7998046875,14039.7998046875,14039.7998046875,14039.7998046875,0,0.0,0.0
2021-03-03 00:00:00+01:00,14080.0302734375,14080.0302734375,14080.0302734375,14080.0302734375,0,0.0,0.0
2021-03-04 00:00:00+01:00,14056.33984375,14056.33984375,14056.33984375,14056.33984375,0,0.0,0.0
2021-03-05 00:00:00+01:00,13920.6904296875,13920.6904296875,13920.6904296875,13920.6904296875,0,0.0,0.0
2021-03-08 00:00:00+01:00,14380.91015625,14380.91015625,14380.91015625,14380.91015625,0,0.0,0.0
2021-03-09 00:00:00+01:00,14437.9404296875,14437.9404296875,14437.9404296875,14437.9404296875,0,0.0,0.0
2021-03-10 00:00:00+01:00,14540.25,14540.25,14540.25,14540.25,0,0.0,0.0
2021-03-11 00:00:00+01:00,14569.3896484375,14569.3896484375,14569.3896484375,14569.3896484375,0,0.0,0.0
2021-03-12 00:00:00+01:00,14502.3896484375,14502.3896484375,14502.3896484375,14502.3896484375,0,0.0,0.0
2021-03-15 00:00:00+01:00,14461.419921875,14461.419921875,14461.419921875,14461.419921875,0,0.0,0.0
2021-03-16 00:00:00+01:00,14557.580078125,14557.580078125,14557.580078125,14557.580078125,0,0.0,0.0
2021-03-17 00:00:00+01:00,14596.6103515625,14596.6103515625,14596.6103515625,14596.6103515625,0,0.0,0.0
2021-03-18 00:00:00+01:00,14775.51953125,14775.51953125,14775.51953125,14775.51953125,0,0.0,0.0
2021-03-19 00:00:00+01:00,14621.0,14621.0,14621.0,14621.0,0,0.0,0.0
2021-03-22 00:00:00+01:00,14657.2099609375,14657.2099609375,14657.2099609375,14657.2099609375,0,0.0,0.0
2021-03-23 00:00:00+01:00,14662.01953125,14662.01953125,14662.01953125,14662.01953125,0,0.0,0.0
2021-03-24 00:00:00+01:00,14610.3896484375,14610.3896484375,14610.3896484375,14610.3896484375,0,0.0,0.0
2021-03-25 00:00:00+01:00,14621.3603515625,14621.3603515625,14621.3603515625,14621.3603515625,0,0.0,0.0
2021-03-26 00:00:00+01:00,14748.9404296875,14748.9404296875,14748.9404296875,14748.9404296875,0,0.0,0.0
2021-03-29 00:00:00+02:00,14817.7197265625,14817.7197265625,14817.7197265625,14817.7197265625,0,0.0,0.0
2021-03-30 00:00:00+02:00,15008.6103515625,15008.6103515625,15008.6103515625,15008.6103515625,0,0.0,0.0
2021-03-31 00:00:00+02:00,15008.33984375,15008.33984375,15008.33984375,15008.33984375,0,0.0,0.0
2021-04-01 00:00:00+02:00,15107.169921875,15107.169921875,15107.169921875,15107.169921875,0,0.0,0.0
2021-04-06 00:00:00+02:00,15212.6796875,15212.6796875,15212.6796875,15212.6796875,0,0.0,0.0
2021-04-07 00:00:00+02:00,15176.3603515625,15176.3603515625,15176.3603515625,15176.3603515625,0,0.0,0.0
2021-04-08 00:00:00+02:00,15202.6796875,15202.6796875,15202.6796875,15202.6796875,0,0.0,0.0
2021-04-09 00:00:00+02:00,15234.16015625,15234.16015625,15234.16015625,15234.16015625,0,0.0,0.0
2021-04-12 00:00:00+02:00,15215.0,15215.0,15215.0,15215.0,0,0.0,0.0
2021-04-13 00:00:00+02:00,15234.3603515625,15234.3603515625,15234.3603515625,15234.3603515625,0,0.0,0.0
2021-04-14 00:00:00+02:00,15209.150390625,15209.150390625,15209.150390625,15209.150390625,0,0.0,0.0
2021-04-15 00:00:00+02:00,15255.330078125,15255.330078125,15255.330078125,15255.330078125,0,0.0,0.0
2021-04-16 00:00:00+02:00,15459.75,15459.75,15459.75,15459.75,0,0.0,0.0
2021-04-19 00:00:00+02:00,15368.3896484375,15368.3896484375,15368.3896484375,15368.3896484375,0,0.0,0.0
2021-04-20 00:00:00+02:00,15129.509765625,15129.509765625,15129.509765625,15129.509765625,0,0.0,0.0
2021-04-21 00:00:00+02:00,15195.9697265625,15195.9697265625,15195.9697265625,15195.9697265625,0,0.0,0.0
2021-04-22 00:00:00+02:00,15320.51953125,15320.51953125,15320.51953125,15320.51953125,0,0.0,0.0
2021-04-23 00:00:00+02:00,15279.6201171875,15279.6201171875,15279.6201171875,15279.6201171875,0,0.0,0.0
2021-04-26 00:00:00+02:00,15296.33984375,15296.33984375,15296.33984375,15296.33984375,0,0.0,0.0
2021-04-27 00:00:00+02:00,15249.26953125,15249.26953125,15249.26953125,15249.26953125,0,0.0,0.0
2021-04-28 00:00:00+02:00,15292.1796875,15292.1796875,15292.1796875,15292.1796875,0,0.0,0.0
2021-04-29 00:00:00+02:00,15154.2001953125,15154.2001953125,15154.2001953125,15154.2001953125,0,0.0,0.0
2021-04-30 00:00:00+02:00,15135.91015625,15135.91015625,15135.91015625,15135.91015625,0,0.0,0.0
2021-05-03 00:00:00+02:00,15236.4697265625,15236.4697265625,15236.4697265625,15236.4697265625,0,0.0,0.0
2021-05-04 00:00:00+02:00,14856.48046875,14856.48046875,14856.48046875,14856.48046875,0,0.0,0.0
2021-05-05 00:00:00+02:00,15170.7802734375,15170.7802734375,15170.7802734375,15170.7802734375,0,0.0,0.0
2021-05-06 00:00:00+02:00,15196.740234375,15196.740234375,15196.740234375,15196.740234375,0,0.0,0.0
2021-05-07 00:00:00+02:00,15399.650390625,15399.650390625,15399.650390625,15399.650390625,0,0.0,0.0
2021-05-10 00:00:00+02:00,15400.41015625,15400.41015625,15400.41015625,15400.41015625,0,0.0,0.0
2021-05-11 00:00:00+02:00,15119.75,15119.75,15119.75,15119.75,0,0.0,0.0
2021-05-12 00:00:00+02:00,15150.2197265625,15150.2197265625,15150.2197265625,15150.2197265625,0,0.0,0.0
2021-05-13 00:00:00+02:00,15199.6796875,15199.6796875,15199.6796875,15199.6796875,0,0.0,0.0
2021-05-14 00:00:00+02:00,15416.6396484375,15416.6396484375,15416.6396484375,15416.6396484375,0,0.0,0.0
2021-05-17 00:00:00+02:00,15396.6201171875,15396.6201171875,15396.6201171875,15396.6201171875,0,0.0,0.0
2021-05-18 00:00:00+02:00,15386.580078125,15386.580078125,15386.580078125,15386.580078125,0,0.0,0.0
2021-05-19 00:00:00+02:00,15113.5595703125,15113.5595703125,15113.5595703125,15113.5595703125,0,0.0,0.0
2021-05-20 00:00:00+02:00,15370.259765625,15370.259765625,15370.259765625,15370.259765625,0,0.0,0.0
2021-05-21 00:00:00+02:00,15437.509765625,15437.509765625,15437.509765625,15437.509765625,0,0.0,0.0
2021-05-25 00:00:00+02:00,15465.08984375,15465.08984375,15465.08984375,15465.08984375,0,0.0,0.0
2021-05-26 00:00:00+02:00,15450.7197265625,15450.7197265625,15450.7197265625,15450.7197265625,0,0.0,0.0
2021-05-27 00:00:00+02:00,15406.73046875,15406.73046875,15406.73046875,15406.73046875,0,0.0,0.0
2021-05-28 00:00:00+02:00,15519.98046875,15519.98046875,15519.98046875,15519.98046875,0,0.0,0.0
2021-06-01 00:00:00+02:00,15567.3603515625,15567.3603515625,15567.3603515625,15567.3603515625,0,0.0,0.0
2021-06-02 00:00:00+02:00,15602.7099609375,15602.7099609375,15602.7099609375,15602.7099609375,0,0.0,0.0
2021-06-03 00:00:00+02:00,15632.669921875,15632.669921875,15632.669921875,15632.669921875,0,0.0,0.0
2021-06-04 00:00:00+02:00,15692.900390625,15692.900390625,15692.900390625,15692.900390625,0,0.0,0.0
2021-06-07 00:00:00+02:00,15677.150390625,15677.150390625,15677.150390625,15677.150390625,0,0.0,0.0
2021-06-08 00:00:00+02:00,15640.599609375,15640.599609375,15640.599609375,15640.599609375,0,0.0,0.0
2021-06-09 00:00:00+02:00,15581.1396484375,15581.1396484375,15581.1396484375,15581.1396484375,0,0.0,0.0
2021-06-10 00:00:00+02:00,15571.2197265625,15571.2197265625,15571.2197265625,15571.2197265625,0,0.0,0.0
2021-06-11 00:00:00+02:00,15693.26953125,15693.26953125,15693.26953125,15693.26953125,0,0.0,0.0
2021-06-14 00:00:00+02:00,15673.6396484375,15673.6396484375,15673.6396484375,15673.6396484375,0,0.0,0.0
2021-06-15 00:00:00+02:00,15729.51953125,15729.51953125,15729.51953125,15729.51953125,0,0.0,0.0
2021-06-16 00:00:00+02:00,15710.5703125,15710.5703125,15710.5703125,15710.5703125,0,0.0,0.0
2021-06-17 00:00:00+02:00,15727.669921875,15727.669921875,15727.669921875,15727.669921875,0,0.0,0.0
2021-06-18 00:00:00+02:00,15448.0400390625,15448.0400390625,15448.0400390625,15448.0400390625,0,0.0,0.0
2021-06-21 00:00:00+02:00,15603.240234375,15603.240234375,15603.240234375,15603.240234375,0,0.0,0.0
2021-06-22 00:00:00+02:00,15636.330078125,15636.330078125,15636.330078125,15636.330078125,0,0.0,0.0
2021-06-23 00:00:00+02:00,15456.3896484375,15456.3896484375,15456.3896484375,15456.3896484375,0,0.0,0.0
2021-06-24 00:00:00+02:00,15589.23046875,15589.23046875,15589.23046875,15589.23046875,0,0.0,0.0
2021-06-25 00:00:00+02:00,15607.9697265625,15607.9697265625,15607.9697265625,15607.9697265625,0,0.0,0.0
2021-06-28 00:00:00+02:00,15554.1796875,15554.1796875,15554.1796875,15554.1796875,0,0.0,0.0
2021-06-29 00:00:00+02:00,15690.58984375,15690.58984375,15690.58984375,15690.58984375,0,0.0,0.0
2021-06-30 00:00:00+02:00,15531.0400390625,15531.0400390625,15531.0400390625,15531.0400390625,0,0.0,0.0
2021-07-01 00:00:00+02:00,15603.8095703125,15603.8095703125,15603.8095703125,15603.8095703125,0,0.0,0.0
2021-07-02 00:00:00+02:00,15650.08984375,15650.08984375,15650.08984375,15650.08984375,0,0.0,0.0
2021-07-06 00:00:00+02:00,15511.3798828125,15511.3798828125,15511.3798828125,15511.3798828125,0,0.0,0.0
2021-07-07 00:00:00+02:00,15692.7099609375,15692.7099609375,15692.7099609375,15692.7099609375,0,0.0,0.0
2021-07-08 00:00:00+02:00,15420.6396484375,15420.6396484375,15420.6396484375,15420.6396484375,0,0.0,0.0
2021-07-09 00:00:00+02:00,15687.9296875,15687.9296875,15687.9296875,15687.9296875,0,0.0,0.0
2021-07-12 00:00:00+02:00,15790.509765625,15790.509765625,15790.509765625,15790.509765625,0,0.0,0.0
2021-07-13 00:00:00+02:00,15789.6396484375,15789.6396484375,15789.6396484375,15789.6396484375,0,0.0,0.0
2021-07-14 00:00:00+02:00,15788.98046875,15788.98046875,15788.98046875,15788.98046875,0,0.0,0.0
2021-07-15 00:00:00+02:00,15629.66015625,15629.66015625,15629.66015625,15629.66015625,0,0.0,0.0
2021-07-16 00:00:00+02:00,15540.3095703125,15540.3095703125,15540.3095703125,15540.3095703125,0,0.0,0.0
2021-07-19 00:00:00+02:00,15133.2001953125,15133.2001953125,15133.2001953125,15133.2001953125,0,0.0,0.0
2021-07-20 00:00:00+02:00,15216.26953125,15216.26953125,15216.26953125,15216.26953125,0,0.0,0.0
2021-07-21 00:00:00+02:00,15422.5,15422.5,15422.5,15422.5,0,0.0,0.0
2021-07-22 00:00:00+02:00,15514.5400390625,15514.5400390625,15514.5400390625,15514.5400390625,0,0.0,0.0
2021-07-23 00:00:00+02:00,15669.2900390625,15669.2900390625,15669.2900390625,15669.2900390625,0,0.0,0.0
2021-07-26 00:00:00+02:00,15618.98046875,15618.98046875,15618.98046875,15618.98046875,0,0.0,0.0
2021-07-27 00:00:00+02:00,15519.1298828125,15519.1298828125,15519.1298828125,15519.1298828125,0,0.0,0.0
2021-07-28 00:00:00+02:00,15570.3603515625,15570.3603515625,15570.3603515625,15570.3603515625,0,0.0,0.0
2021-07-29 00:00:00+02:00,15640.4697265625,15640.4697265625,15640.4697265625,15640.4697265625,0,0.0,0.0
2021-07-30 00:00:00+02:00,15544.3896484375,15544.3896484375,15544.3896484375,15544.3896484375,0,0.0,0.0
2021-08-02 00:00:00+02:00,15568.73046875,15568.73046875,15568.73046875,15568.73046875,0,0.0,0.0
2021-08-03 00:00:00+02:00,15555.080078125,15555.080078125,15555.080078125,15555.080078125,0,0.0,0.0
2021-08-04 00:00:00+02:00,15692.1298828125,15692.1298828125,15692.1298828125,15692.1298828125,0,0.0,0.0
2021-08-05 00:00:00+02:00,15744.669921875,15744.669921875,15744.669921875,15744.669921875,0,0.0,0.0
2021-08-06 00:00:00+02:00,15761.4501953125,15761.4501953125,15761.4501953125,15761.4501953125,0,0.0,0.0
2021-08-09 00:00:00+02:00,15745.41015625,15745.41015625,15745.41015625,15745.41015625,0,0.0,0.0
2021-08-10 00:00:00+02:00,15770.7099609375,15770.7099609375,15770.7099609375,15770.7099609375,0,0.0,0.0
2021-08-11 00:00:00+02:00,15826.08984375,15826.08984375,15826.08984375,15826.08984375,0,0.0,0.0
2021-08-12 00:00:00+02:00,15937.509765625,15937.509765625,15937.509765625,15937.509765625,0,0.0,0.0
2021-08-16 00:00:00+02:00,15925.73046875,15925.73046875,15925.73046875,15925.73046875,0,0.0,0.0
2021-08-17 00:00:00+02:00,15921.9501953125,15921.9501953125,15921.9501953125,15921.9501953125,0,0.0,0.0
2021-08-18 00:00:00+02:00,15965.9697265625,15965.9697265625,15965.9697265625,15965.9697265625,0,0.0,0.0
2021-08-19 00:00:00+02:00,15765.8095703125,15765.8095703125,15765.8095703125,15765.8095703125,0,0.0,0.0
2021-08-20 00:00:00+02:00,15808.0400390625,15808.0400390625,15808.0400390625,15808.0400390625,0,0.0,0.0
2021-08-23 00:00:00+02:00,15852.7900390625,15852.7900390625,15852.7900390625,15852.7900390625,0,0.0,0.0
2021-08-24 00:00:00+02:00,15905.849609375,15905.849609375,15905.849609375,15905.849609375,0,0.0,0.0
2021-08-25 00:00:00+02:00,15860.66015625,15860.66015625,15860.66015625,15860.66015625,0,0.0,0.0
2021-08-26 00:00:00+02:00,15793.6201171875,15793.6201171875,15793.6201171875,15793.6201171875,0,0.0,0.0
2021-08-27 00:00:00+02:00,15851.75,15851.75,15851.75,15851.75,0,0.0,0.0
2021-08-30 00:00:00+02:00,15887.3095703125,15887.3095703125,15887.3095703125,15887.3095703125,0,0.0,0.0
2021-08-31 00:00:00+02:00,15835.08984375,15835.08984375,15835.08984375,15835.08984375,0,0.0,0.0
2021-09-01 00:00:00+02:00,15824.2900390625,15824.2900390625,15824.2900390625,15824.2900390625,0,0.0,0.0
2021-09-02 00:00:00+02:00,15840.58984375,15840.58984375,15840.58984375,15840.58984375,0,0.0,0.0
2021-09-03 00:00:00+02:00,15781.2001953125,15781.2001953125,15781.2001953125,15781.2001953125,0,0.0,0.0
2021-09-07 00:00:00+02:00,15843.08984375,15843.08984375,15843.08984375,15843.08984375,0,0.0,0.0
2021-09-08 00:00:00+02:00,15610.2802734375,15610.2802734375,15610.2802734375,15610.2802734375,0,0.0,0.0
2021-09-09 00:00:00+02:00,15623.150390625,15623.150390625,15623.150390625,15623.150390625,0,0.0,0.0
2021-09-10 00:00:00+02:00,15609.8095703125,15609.8095703125,15609.8095703125,15609.8095703125,0,0.0,0.0
2021-09-13 00:00:00+02:00,15701.419921875,15701.419921875,15701.419921875,15701.419921875,0,0.0,0.0
2021-09-14 00:00:00+02:00,15722.990234375,15722.990234375,15722.990234375,15722.990234375,0,0.0,0.0
2021-09-15 00:00:00+02:00,15616.0,15616.0,15616.0,15616.0,0,0.0,0.0
2021-09-16 00:00:00+02:00,15651.75,15651.75,15651.75,15651.75,0,0.0,0.0
2021-09-17 00:00:00+02:00,15490.169921875,15490.169921875,15490.169921875,15490.169921875,0,0.0,0.0
2021-09-20 00:00:00+02:00,15132.0595703125,15132.0595703125,15132.0595703125,15132.0595703125,0,0.0,0.0
2021-09-21 00:00:00+02:00,15348.5302734375,15348.5302734375,15348.5302734375,15348.5302734375,0,0.0,0.0
2021-09-22 00:00:00+02:00,15506.740234375,15506.740234375,15506.740234375,15506.740234375,0,0.0,0.0
2021-09-23 00:00:00+02:00,15643.9697265625,15643.9697265625,15643.9697265625,15643.9697265625,0,0.0,0.0
2021-09-24 00:00:00+02:00,15531.75,15531.75,15531.75,15531.75,0,0.0,0.0
2021-09-27 00:00:00+02:00,15573.8798828125,15573.8798828125,15573.8798828125,15573.8798828125,0,0.0,0.0
2021-09-28 00:00:00+02:00,15248.5595703125,15248.5595703125,15248.5595703125,15248.5595703125,0,0.0,0.0
2021-09-29 00:00:00+02:00,15365.26953125,15365.26953125,15365.26953125,15365.26953125,0,0.0,0.0
2021-09-30 00:00:00+02:00,15260.6904296875,15260.6904296875,15260.6904296875,15260.6904296875,0,0.0,0.0
2021-10-01 00:00:00+02:00,15156.4404296875,15156.4404296875,15156.4404296875,15156.4404296875,0,0.0,0.0
2021-10-04 00:00:00+02:00,15036.5498046875,15036.5498046875,15036.5498046875,15036.5498046875,0,0.0,0.0
2021-10-05 00:00:00+02:00,15194.490234375,15194.490234375,15194.490234375,15194.490234375,0,0.0,0.0
2021-10-06 00:00:00+02:00,14973.330078125,14973.330078125,14973.330078125,14973.330078125,0,0.0,0.0
2021-10-07 00:00:00+02:00,15250.8603515625,15250.8603515625,15250.8603515625,15250.8603515625,0,0.0,0.0
2021-10-08 00:00:00+02:00,15206.1298828125,15206.1298828125,15206.1298828125,15206.1298828125,0,0.0,0.0
2021-10-11 00:00:00+02:00,15199.1396484375,15199.1396484375,15199.1396484375,15199.1396484375,0,0.0,0.0
2021-10-12 00:00:00+02:00,15146.8701171875,15146.8701171875,15146.8701171875,15146.8701171875,0,0.0,0.0
2021-10-13 00:00:00+02:00,15249.3798828125,15249.3798828125,15249.3798828125,15249.3798828125,0,0.0,0.0
2021-10-14 00:00:00+02:00,15462.7197265625,15462.7197265625,15462.7197265625,15462.7197265625,0,0.0,0.0
2021-10-15 00:00:00+02:00,15587.3603515625,15587.3603515625,15587.3603515625,15587.3603515625,0,0.0,0.0
2021-10-18 00:00:00+02:00,15474.4697265625,15474.4697265625,15474.4697265625,15474.4697265625,0,0.0,0.0
2021-10-19 00:00:00+02:00,15515.830078125,15515.830078125,15515.830078125,15515.830078125,0,0.0,0.0
2021-10-20 00:00:00+02:00,15522.919921875,15522.919921875,15522.919921875,15522.919921875,0,0.0,0.0
2021-10-21 00:00:00+02:00,15472.5595703125,15472.5595703125,15472.5595703125,15472.5595703125,0,0.0,0.0
2021-10-22 00:00:00+02:00,15542.98046875,15542.98046875,15542.98046875,15542.98046875,0,0.0,0.0
2021-10-25 00:00:00+02:00,15599.23046875,15599.23046875,15599.23046875,15599.23046875,0,0.0,0.0
2021-10-26 00:00:00+02:00,15757.0595703125,15757.0595703125,15757.0595703125,15757.0595703125,0,0.0,0.0
2021-10-27 00:00:00+02:00,15705.8095703125,15705.8095703125,15705.8095703125,15705.8095703125,0,0.0,0.0
2021-10-28 00:00:00+02:00,15696.330078125,15696.330078125,15696.330078125,15696.330078125,0,0.0,0.0
2021-10-29 00:00:00+02:00,15688.76953125,15688.76953125,15688.76953125,15688.76953125,0,0.0,0.0
2021-11-02 00:00:00+01:00,15954.4501953125,15954.4501953125,15954.4501953125,15954.4501953125,0,0.0,0.0
2021-11-03 00:00:00+01:00,15959.98046875,15959.98046875,15959.98046875,15959.98046875,0,0.0,0.0
2021-11-04 00:00:00+01:00,16029.650390625,16029.650390625,16029.650390625,16029.650390625,0,0.0,0.0
2021-11-05 00:00:00+01:00,16054.3603515625,16054.3603515625,16054.3603515625,16054.3603515625,0,0.0,0.0
2021-11-08 00:00:00+01:00,16046.51953125,16046.51953125,16046.51953125,16046.51953125,0,0.0,0.0
2021-11-09 00:00:00+01:00,16040.4697265625,16040.4697265625,16040.4697265625,16040.4697265625,0,0.0,0.0
2021-11-10 00:00:00+01:00,16067.830078125,16067.830078125,16067.830078125,16067.830078125,0,0.0,0.0
2021-11-11 00:00:00+01:00,16083.1103515625,16083.1103515625,16083.1103515625,16083.1103515625,0,0.0,0.0
2021-11-12 00:00:00+01:00,16094.0703125,16094.0703125,16094.0703125,16094.0703125,0,0.0,0.0
2021-11-15 00:00:00+01:00,16148.6396484375,16148.6396484375,16148.6396484375,16148.6396484375,0,0.0,0.0
2021-11-16 00:00:00+01:00,16247.8603515625,16247.8603515625,16247.8603515625,16247.8603515625,0,0.0,0.0
2021-11-17 00:00:00+01:00,16251.1298828125,16251.1298828125,16251.1298828125,16251.1298828125,0,0.0,0.0
2021-11-18 00:00:00+01:00,16221.73046875,16221.73046875,16221.73046875,16221.73046875,0,0.0,0.0
2021-11-19 00:00:00+01:00,16159.9697265625,16159.9697265625,16159.9697265625,16159.9697265625,0,0.0,0.0
2021-11-22 00:00:00+01:00,16115.6904296875,16115.6904296875,16115.6904296875,16115.6904296875,0,0.0,0.0
2021-11-23 00:00:00+01:00,15937.0,15937.0,15937.0,15937.0,0,0.0,0.0
2021-11-24 00:00:00+01:00,15878.3896484375,15878.3896484375,15878.3896484375,15878.3896484375,0,0.0,0.0
2021-11-26 00:00:00+01:00,15257.0400390625,15257.0400390625,15257.0400390625,15257.0400390625,0,0.0,0.0
2021-11-29 00:00:00+01:00,15280.8603515625,15280.8603515625,15280.8603515625,15280.8603515625,0,0.0,0.0
2021-11-30 00:00:00+01:00,15100.1298828125,15100.1298828125,15100.1298828125,15100.1298828125,0,0.0,0.0
2021-12-01 00:00:00+01:00,15472.669921875,15472.669921875,15472.669921875,15472.669921875,0,0.0,0.0
2021-12-02 00:00:00+01:00,15263.1103515625,15263.1103515625,15263.1103515625,15263.1103515625,0,0.0,0.0
2021-12-03 00:00:00+01:00,15169.98046875,15169.98046875,15169.98046875,15169.98046875,0,0.0,0.0
2021-12-06 00:00:00+01:00,15380.7900390625,15380.7900390625,15380.7900390625,15380.7900390625,0,0.0,0.0
2021-12-07 00:00:00+01:00,15813.9404296875,15813.9404296875,15813.9404296875,15813.9404296875,0,0.0,0.0
2021-12-08 00:00:00+01:00,15687.08984375,15687.08984375,15687.08984375,15687.08984375,0,0.0,0.0
2021-12-09 00:00:00+01:00,15639.259765625,15639.259765625,15639.259765625,15639.259765625,0,0.0,0.0
2021-12-10 00:00:00+01:00,15623.3095703125,15623.3095703125,15623.3095703125,15623.3095703125,0,0.0,0.0
2021-12-13 00:00:00+01:00,15621.7197265625,15621.7197265625,15621.7197265625,15621.7197265625,0,0.0,0.0
2021-12-14 00:00:00+01:00,15453.5595703125,15453.5595703125,15453.5595703125,15453.5595703125,0,0.0,0.0
2021-12-15 00:00:00+01:00,15476.349609375,15476.349609375,15476.349609375,15476.349609375,0,0.0,0.0
2021-12-16 00:00:00+01:00,15636.400390625,15636.400390625,15636.400390625,15636.400390625,0,0.0,0.0
2021-12-17 00:00:00+01:00,15531.6904296875,15531.6904296875,15531.6904296875,15531.6904296875,0,0.0,0.0
2021-12-20 00:00:00+01:00,15239.669921875,15239.669921875,15239.669921875,15239.669921875,0,0.0,0.0
2021-12-21 00:00:00+01:00,15447.4404296875,15447.4404296875,15447.4404296875,15447.4404296875,0,0.0,0.0
2021-12-22 00:00:00+01:00,15593.4697265625,15593.4697265625,15593.4697265625,15593.4697265625,0,0.0,0.0
2021-12-23 00:00:00+01:00,15756.3095703125,15756.3095703125,15756.3095703125,15756.3095703125,0,0.0,0.0
2021-12-27 00:00:00+01:00,15835.25,15835.25,15835.25,15835.25,0,0.0,0.0
2021-12-28 00:00:00+01:00,15963.7001953125,15963.7001953125,15963.7001953125,15963.7001953125,0,0.0,0.0
2021-12-29 00:00:00+01:00,15852.25,15852.25,15852.25,15852.25,0,0.0,0.0
2021-12-30 00:00:00+01:00,15884.8603515625,15884.8603515625,15884.8603515625,15884.8603515625,0,0.0,0.0
2022-01-03 00:00:00+01:00,16020.73046875,16020.73046875,16020.73046875,16020.73046875,0,0.0,0.0
2022-01-04 00:00:00+01:00,16152.6103515625,16152.6103515625,16152.6103515625,16152.6103515625,0,0.0,0.0
2022-01-05 00:00:00+01:00,16271.75,16271.75,16271.75,16271.75,0,0.0,0.0
2022-01-06 00:00:00+01:00,16052.0302734375,16052.0302734375,16052.0302734375,16052.0302734375,0,0.0,0.0
2022-01-07 00:00:00+01:00,15947.740234375,15947.740234375,15947.740234375,15947.740234375,0,0.0,0.0
2022-01-10 00:00:00+01:00,15768.26953125,15768.26953125,15768.26953125,15768.26953125,0,0.0,0.0
2022-01-11 00:00:00+01:00,15941.8095703125,15941.8095703125,15941.8095703125,15941.8095703125,0,0.0,0.0
2022-01-12 00:00:00+01:00,16010.3203125,16010.3203125,16010.3203125,16010.3203125,0,0.0,0.0
2022-01-13 00:00:00+01:00,16031.58984375,16031.58984375,16031.58984375,16031.58984375,0,0.0,0.0
2022-01-14 00:00:00+01:00,15883.240234375,15883.240234375,15883.240234375,15883.240234375,0,0.0,0.0
2022-01-18 00:00:00+01:00,15772.5595703125,15772.5595703125,15772.5595703125,15772.5595703125,0,0.0,0.0
2022-01-19 00:00:00+01:00,15809.7197265625,15809.7197265625,15809.7197265625,15809.7197265625,0,0.0,0.0
2022-01-20 00:00:00+01:00,15912.330078125,15912.330078125,15912.330078125,15912.330078125,0,0.0,0.0
2022-01-21 00:00:00+01:00,15603.8798828125,15603.8798828125,15603.8798828125,15603.8798828125,0,0.0,0.0
2022-01-24 00:00:00+01:00,15011.1298828125,15011.1298828125,15011.1298828125,15011.1298828125,0,0.0,0.0
2022-01-25 00:00:00+01:00,15123.8701171875,15123.8701171875,15123.8701171875,15123.8701171875,0,0.0,0.0
2022-01-26 00:00:00+01:00,15459.3896484375,15459.3896484375,15459.3896484375,15459.3896484375,0,0.0,0.0
2022-01-27 00:00:00+01:00,15524.26953125,15524.26953125,15524.26953125,15524.26953125,0,0.0,0.0
2022-01-28 00:00:00+01:00,15318.9501953125,15318.9501953125,15318.9501953125,15318.9501953125,0,0.0,0.0
2022-01-31 00:00:00+01:00,15471.2001953125,15471.2001953125,15471.2001953125,15471.2001953125,0,0.0,0.0
2022-02-01 00:00:00+01:00,15619.3896484375,15619.3896484375,15619.3896484375,15619.3896484375,0,0.0,0.0
2022-02-02 00:00:00+01:00,15613.76953125,15613.76953125,15613.76953125,15613.76953125,0,0.0,0.0
2022-02-03 00:00:00+01:00,15368.4697265625,15368.4697265625,15368.4697265625,15368.4697265625,0,0.0,0.0
2022-02-04 00:00:00+01:00,15099.5595703125,15099.5595703125,15099.5595703125,15099.5595703125,0,0.0,0.0
2022-02-07 00:00:00+01:00,15206.6396484375,15206.6396484375,15206.6396484375,15206.6396484375,0,0.0,0.0
2022-02-08 00:00:00+01:00,15242.3798828125,15242.3798828125,15242.3798828125,15242.3798828125,0,0.0,0.0
2022-02-09 00:00:00+01:00,15482.009765625,15482.009765625,15482.009765625,15482.009765625,0,0.0,0.0
2022-02-10 00:00:00+01:00,15490.4404296875,15490.4404296875,15490.4404296875,15490.4404296875,0,0.0,0.0
2022-02-11 00:00:00+01:00,15425.1201171875,15425.1201171875,15425.1201171875,15425.1201171875,0,0.0,0.0
2022-02-14 00:00:00+01:00,15113.9697265625,15113.9697265625,15113.9697265625,15113.9697265625,0,0.0,0.0
2022-02-15 00:00:00+01:00,15412.7099609375,15412.7099609375,15412.7099609375,15412.7099609375,0,0.0,0.0
2022-02-16 00:00:00+01:00,15370.2998046875,15370.2998046875,15370.2998046875,15370.2998046875,0,0.0,0.0
