"Date","Price","Open","High","Low","Vol.","Change.."
2022-09-20,52.3,52.91,53.68,50.88,"740.01K","-1.12%"
2022-09-19,52.89,52.63,53.7,50.17,"1.19M","0.49%"
2022-09-18,52.63,57.82,57.83,52.54,"524.25K","-8.98%"
2022-09-17,57.82,55.95,58.39,55.81,"314.15K","3.34%"
2022-09-16,55.95,56.33,56.9,54.66,"469.34K","-0.67%"
2022-09-15,56.33,60.11,60.81,55.87,"696.71K","-6.40%"
2022-09-14,60.18,59.1,61.1,58.3,"753.42K","1.83%"
2022-09-13,59.1,61.38,67.38,58.34,"1.44M","-3.70%"
2022-09-12,61.37,62.21,63.19,60.13,"493.54K","-1.35%"
2022-09-11,62.21,63.28,64.41,61.46,"491.81K","-1.69%"
2022-09-10,63.28,61.15,64.62,60.56,"643.93K","3.48%"
2022-09-09,61.15,57.96,61.92,57.71,"640.02K","5.56%"
2022-09-08,57.93,57.3,58.56,56.1,"526.70K","1.10%"
2022-09-07,57.3,54.1,58.29,53,"791.16K","5.91%"
2022-09-06,54.1,60.35,62.65,54.06,"893.87K","-10.36%"
2022-09-05,60.35,60.9,61.57,59.34,"550.15K","-0.90%"
2022-09-04,60.9,60.14,60.99,58.62,"416.65K","1.26%"
2022-09-03,60.14,61,62.11,59.56,"604.65K","-1.41%"
2022-09-02,61,57.55,62.19,56.54,"970.97K","5.99%"
2022-09-01,57.55,53.84,57.77,53.24,"746.47K","6.95%"
2022-08-31,53.81,52.96,55.24,52.96,"440.99K","1.60%"
2022-08-30,52.96,55.8,56.15,51.88,"505.56K","-5.09%"
2022-08-29,55.8,53.38,56.69,52.59,"635.79K","4.53%"
2022-08-28,53.38,52.99,55.78,52.48,"571.90K","0.74%"
2022-08-27,52.99,52.68,53.39,51.83,"342.67K","0.61%"
2022-08-26,52.67,56.63,58.21,52.11,"663.98K","-6.99%"
2022-08-25,56.63,56.37,57.49,55.83,"379.38K","0.46%"
2022-08-24,56.37,57.08,57.5,55.57,"437.07K","-1.24%"
2022-08-23,57.08,57.24,57.68,53.96,"562.17K","-0.28%"
2022-08-22,57.24,55.66,57.4,52.32,"879.86K","3.17%"
2022-08-21,55.48,54.09,55.98,53.82,"376.91K","2.57%"
2022-08-20,54.09,53.99,55.6,52.67,"651.73K","0.11%"
2022-08-19,54.03,60.02,60.19,53.36,"808.14K","-9.93%"
2022-08-18,59.99,60.52,61.66,59.41,"421.14K","-0.84%"
2022-08-17,60.5,61.29,64.69,59.76,"718.34K","-1.29%"
2022-08-16,61.29,60.69,61.71,60.04,"367.32K","0.99%"
2022-08-15,60.69,63.13,65.31,59.68,"521.28K","-3.87%"
2022-08-14,63.13,63.8,65.81,62.49,"453.02K","-1.05%"
2022-08-13,63.8,62.89,65.61,62.65,"502.53K","1.45%"
2022-08-12,62.89,61.84,63.06,60.71,"361.48K","1.70%"
2022-08-11,61.84,61.6,63.35,61.49,"451.63K","0.39%"
2022-08-10,61.6,59.17,62.26,57.75,"683.59K","4.11%"
2022-08-09,59.17,62.63,62.85,58.32,"467.96K","-5.52%"
2022-08-08,62.63,61.11,64.08,60.81,"403.94K","2.49%"
2022-08-07,61.11,60.83,62,59.92,"242.43K","0.49%"
2022-08-06,60.81,62.48,62.5,60.59,"221.94K","-2.67%"
2022-08-05,62.48,59.67,62.54,59.64,"488.08K","4.71%"
2022-08-04,59.67,57.75,60.56,57.62,"438.23K","3.32%"
2022-08-03,57.75,58.08,60.12,56.71,"497.78K","-0.57%"
2022-08-02,58.08,59.47,59.81,56.66,"499.49K","-2.34%"
2022-08-01,59.47,59.77,60.67,58.28,"413.42K","-0.50%"
2022-07-31,59.77,60.44,62.96,59.67,"363.16K","-1.04%"
2022-07-30,60.4,60.62,64.05,59.98,"571.52K","-0.36%"
2022-07-29,60.62,63.41,64.55,59.77,"597.98K","-4.49%"
2022-07-28,63.47,59,64.17,58.18,"793.60K","7.58%"
2022-07-27,59,53.88,59.04,53.02,"536.65K","9.42%"
2022-07-26,53.92,54,54.12,52.02,"421.93K","-0.15%"
2022-07-25,54,58.39,58.91,54,"479.13K","-7.52%"
2022-07-24,58.39,56.35,59.73,56.32,"353.09K","3.62%"
2022-07-23,56.35,56.02,57.2,54.51,"360.05K","0.59%"
2022-07-22,56.02,58.04,59.16,55.55,"504.39K","-3.48%"
2022-07-21,58.04,57.17,58.62,55.23,"495.19K","1.52%"
2022-07-20,57.17,57.93,61.66,56.45,"823.63K","-1.31%"
2022-07-19,57.93,58.64,59.47,55.86,"648.94K","-1.21%"
2022-07-18,58.64,55.7,59.3,55.36,"704.58K","5.28%"
2022-07-17,55.7,55.09,57.01,54.47,"488.42K","1.11%"
2022-07-16,55.09,51.77,55.46,51.13,"437.14K","6.41%"
2022-07-15,51.77,51.29,52.74,50.67,"544.24K","0.94%"
2022-07-14,51.29,49.58,51.64,47.99,"522.08K","3.45%"
2022-07-13,49.58,47.34,49.66,46.56,"601.88K","4.73%"
2022-07-12,47.34,48.7,49.34,47.3,"466.30K","-2.79%"
2022-07-11,48.7,52.11,52.2,48.33,"458.06K","-6.54%"
2022-07-10,52.11,54.07,55.04,50.74,"793.62K","-3.62%"
2022-07-09,54.07,51.27,54.68,51.27,"370.00K","5.46%"
2022-07-08,51.27,52.09,53.98,50.81,"539.00K","-1.57%"
2022-07-07,52.09,50.34,52.6,49.8,"477.98K","3.46%"
2022-07-06,50.35,49.76,51.05,48.99,"369.95K","1.19%"
2022-07-05,49.76,52.23,52.41,48.02,"567.11K","-4.73%"
2022-07-04,52.23,50.9,52.38,49.71,"428.79K","2.61%"
2022-07-03,50.9,50.55,52.03,49.11,"319.38K","0.69%"
2022-07-02,50.55,51.15,51.62,49.87,"395.50K","-1.17%"
2022-07-01,51.15,53.83,56.15,50.12,"606.26K","-4.98%"
2022-06-30,53.83,53.63,53.97,50.22,"505.02K","0.37%"
2022-06-29,53.63,52.69,54.37,51.41,"451.85K","1.76%"
2022-06-28,52.7,55.86,56.9,52.59,"428.60K","-5.59%"
2022-06-27,55.82,56.59,58.6,54.94,"397.18K","-1.43%"
2022-06-26,56.63,58.87,60.45,56.63,"518.61K","-3.80%"
2022-06-25,58.87,55.83,59.66,54.66,"618.25K","5.45%"
2022-06-24,55.83,55.72,57.15,54.52,"730.59K","0.20%"
2022-06-23,55.72,52.09,56.6,51.96,"994.91K","6.97%"
2022-06-22,52.09,53.53,53.53,50.49,"928.09K","-2.69%"
2022-06-21,53.53,52.79,55.65,51.92,"1.38M","1.40%"
2022-06-20,52.79,54.29,54.62,51.36,"1.98M","-2.76%"
2022-06-19,54.29,47.19,56.05,44.99,"2.45M","15.05%"
2022-06-18,47.19,47.64,48.34,41.64,"1.91M","-0.94%"
2022-06-17,47.64,44.77,48.38,44.46,"1.21M","6.41%"
2022-06-16,44.77,50.65,51.18,44.06,"1.64M","-11.61%"
2022-06-15,50.65,46.14,50.89,41.74,"2.01M","9.51%"
2022-06-14,46.25,43.4,46.45,40.4,"1.54M","6.57%"
2022-06-13,43.4,48,48.3,41.2,"1.59M","-9.58%"
2022-06-12,48,52.1,52.6,47.4,"751.02K","-7.87%"
2022-06-11,52.1,56.7,57.8,51.8,"588.45K","-8.11%"
2022-06-10,56.7,60.3,60.4,55.7,"505.28K","-5.97%"
2022-06-09,60.3,61.4,62.4,59.3,"296.46K","-1.79%"
2022-06-08,61.4,63.8,64.5,61.2,"460.49K","-3.76%"
2022-06-07,63.8,64.4,65.5,60.3,"493.59K","-0.93%"
2022-06-06,64.4,63.2,66.5,62.9,"374.77K","1.90%"
2022-06-05,63.2,63.7,63.8,61.7,"193.58K","-0.94%"
2022-06-04,63.8,62.6,64.3,61.4,"189.56K","1.92%"
2022-06-03,62.6,64.5,64.9,61.5,"281.72K","-2.95%"
2022-06-02,64.5,62.7,64.8,62.1,"374.12K","2.87%"
2022-06-01,62.7,68.3,70.5,61.9,"632.94K","-8.20%"
2022-05-31,68.3,69,69.8,66.8,"445.11K","-1.01%"
2022-05-30,69,63.6,69.5,63.3,"612.05K","8.49%"
2022-05-29,63.6,63,64.4,61.8,"315.83K","0.95%"
2022-05-28,63,61.5,64,61.3,"336.60K","2.44%"
2022-05-27,61.5,63.4,64.1,61,"741.05K","-3.00%"
2022-05-26,63.4,68.3,68.8,60.7,"730.43K","-7.17%"
2022-05-25,68.3,70.2,71.6,68,"414.06K","-2.71%"
2022-05-24,70.2,69,70.7,67,"493.24K","1.74%"
2022-05-23,69,71.6,74,68.4,"613.75K","-3.63%"
2022-05-22,71.6,69.8,72.5,69.4,"291.59K","2.58%"
2022-05-21,69.8,68.6,70.7,67.9,"273.90K","1.75%"
2022-05-20,68.6,72.1,73.4,66.8,"755.48K","-4.85%"
2022-05-19,72.1,66,72.6,64.8,"691.12K","9.24%"
2022-05-18,66,73.2,74.4,65.8,"701.68K","-9.84%"
2022-05-17,73.2,67.2,73.9,67.1,"639.74K","8.93%"
2022-05-16,67.2,71.6,71.6,65,"576.97K","-6.15%"
2022-05-15,71.6,68.9,71.7,66,"507.88K","3.92%"
2022-05-14,68.9,67.9,70.3,64.2,"556.92K","1.47%"
2022-05-13,67.9,64.3,73.2,63.3,"1.13M","5.60%"
2022-05-12,64.3,66.6,69.7,54.9,"2.08M","-3.16%"
2022-05-11,66.4,80.1,82.7,64.7,"2.16M","-17.10%"
2022-05-10,80.1,76.3,84.9,73.5,"1.34M","4.98%"
2022-05-09,76.3,93.9,94.9,75.8,"1.08M","-18.74%"
2022-05-08,93.9,94.3,95.7,91.6,"441.26K","-0.32%"
2022-05-07,94.2,96.8,97.3,92.9,"298.10K","-2.69%"
2022-05-06,96.8,96.9,98.4,93.1,"494.01K","-0.10%"
2022-05-05,96.9,106.3,106.9,96.1,"587.11K","-8.84%"
2022-05-04,106.3,99.4,107.1,99,"475.28K","6.94%"
2022-05-03,99.4,100.7,101.4,97.5,"307.96K","-1.29%"
2022-05-02,100.7,99.2,101.7,98.3,"330.39K","1.51%"
2022-05-01,99.2,95.9,100,94.6,"295.50K","3.44%"
2022-04-30,95.9,100.4,101.5,94,"344.04K","-4.39%"
2022-04-29,100.3,103.4,104.3,98.4,"394.10K","-3.00%"
2022-04-28,103.4,100.6,104.4,99.8,"543.89K","2.78%"
2022-04-27,100.6,98.6,101.9,97.8,"296.02K","2.03%"
2022-04-26,98.6,104.5,105.4,96.4,"369.94K","-5.65%"
2022-04-25,104.5,104.5,104.9,98.8,"464.51K","0.00%"
2022-04-24,104.5,105,105.9,103.7,"188.78K","-0.48%"
2022-04-23,105,105.4,107.2,104.9,"151.70K","-0.38%"
2022-04-22,105.4,106.7,108.6,105.1,"307.21K","-1.40%"
2022-04-21,106.9,111.8,114.4,105.6,"374.01K","-4.47%"
2022-04-20,111.9,113.8,114.1,110.7,"317.78K","-1.67%"
2022-04-19,113.8,111.3,114.2,110.6,"267.78K","2.25%"
2022-04-18,111.3,108.8,111.5,105.5,"435.19K","2.30%"
2022-04-17,108.8,114.3,115.1,108.3,"275.69K","-4.81%"
2022-04-16,114.3,110.9,114.7,110.2,"256.34K","3.07%"
2022-04-15,110.9,107.4,112.8,107.1,"303.13K","3.26%"
2022-04-14,107.4,110.5,112.3,106.1,"323.66K","-2.81%"
2022-04-13,110.5,104.8,110.8,104,"389.93K","5.44%"
2022-04-12,104.8,102.4,105.8,101.9,"298.69K","2.34%"
2022-04-11,102.4,110.2,110.7,102.1,"439.86K","-7.08%"
2022-04-10,110.2,112.8,114.5,110.2,"200.78K","-2.30%"
2022-04-09,112.8,110.7,112.9,110,"192.68K","1.90%"
2022-04-08,110.7,114.2,115.2,109.9,"361.96K","-3.06%"
2022-04-07,114.2,111.6,115,110.3,"302.84K","2.33%"
2022-04-06,111.6,122.7,123,111.6,"609.82K","-9.05%"
2022-04-05,122.7,124.8,127.2,122.7,"266.70K","-1.68%"
2022-04-04,124.8,128.8,128.9,121.2,"461.77K","-3.11%"
2022-04-03,128.8,124.7,129.5,123.9,"303.76K","3.29%"
2022-04-02,124.7,124.8,128.3,124,"446.33K","-0.08%"
2022-04-01,124.8,123.8,126.3,119.2,"459.33K","0.81%"
2022-03-31,123.8,131,132.9,121.5,"925.29K","-5.50%"
2022-03-30,131,130,134,126,"469.46K","0.77%"
2022-03-29,130,127.3,132,127.2,"402.31K","2.12%"
2022-03-28,127.3,129.7,132.6,127.3,"485.44K","-1.85%"
2022-03-27,129.7,124.9,129.7,123.3,"360.94K","3.84%"
2022-03-26,124.9,123.9,125.5,122,"222.33K","0.81%"
2022-03-25,123.9,126.5,127.3,121.8,"389.34K","-2.06%"
2022-03-24,126.5,122.4,127.7,120.4,"494.29K","3.35%"
2022-03-23,122.4,122.7,124.4,118.6,"404.12K","-0.24%"
2022-03-22,122.7,116.1,123.7,115.6,"613.16K","5.68%"
2022-03-21,116.1,114.9,116.8,113.2,"415.46K","1.04%"
2022-03-20,114.9,116.9,118.2,111.5,"457.04K","-1.71%"
2022-03-19,116.9,111.9,117.1,111.5,"454.74K","4.47%"
2022-03-18,111.9,110.2,112.9,107.9,"39.95M","1.54%"
2022-03-17,110.2,111.2,111.6,108.5,"34.76M","-1.08%"
2022-03-16,111.4,106.8,111.9,105.7,"68.13M","4.31%"
2022-03-15,106.8,105.5,108.6,102.5,"48.10M","1.04%"
2022-03-14,105.7,101.7,106.2,100.9,"48.11M","3.93%"
2022-03-13,101.7,105.5,107.3,101.1,"27.99M","-3.60%"
2022-03-12,105.5,104.6,108,104.6,"29.05M","0.86%"
2022-03-11,104.6,102.6,106.8,99.9,"47.91M","1.95%"
2022-03-10,102.6,106.9,107,99.9,"55.85M","-4.02%"
2022-03-09,106.9,100.8,109.2,100.5,"58.29M","6.05%"
2022-03-08,100.8,98.4,102.4,97.8,"49.21M","2.44%"
2022-03-07,98.4,101,103.8,96.4,"51.88M","-2.57%"
2022-03-06,101,104.9,105.8,100.8,"32.29M","-3.72%"
2022-03-05,104.9,101.1,105.4,99.7,"30.68M","3.76%"
2022-03-04,101.1,111.9,112.6,99.1,"67.28M","-9.65%"
2022-03-03,111.9,110.4,113,108.4,"638.07K","1.36%"
2022-03-02,110.4,112.5,114.6,109.3,"513.50K","-1.87%"
2022-03-01,112.5,113.8,115.8,110.2,"601.71K","-1.14%"
2022-02-28,113.8,102.9,113.9,101.4,"574.46K","10.59%"
2022-02-27,102.9,108.2,110.1,101.3,"417.93K","-4.90%"
2022-02-26,108.2,109.2,114.2,106.6,"456.51K","-0.92%"
2022-02-25,109.2,104.2,110.6,101.6,"604.58K","4.80%"
2022-02-24,104.2,105.4,107.6,91.7,"1.29M","-1.14%"
2022-02-23,105.4,107.4,111.3,105,"432.36K","-1.86%"
2022-02-22,107.4,102.8,107.7,100.4,"537.43K","4.37%"
2022-02-21,102.9,110.6,114.5,102.2,"631.11K","-6.96%"
2022-02-20,110.6,115.6,115.8,108.6,"468.29K","-4.33%"
2022-02-19,115.6,114.9,117.1,113,"361.82K","0.61%"
2022-02-18,114.9,116.3,122.4,114.3,"686.76K","-1.20%"
2022-02-17,116.3,127.6,129,115.1,"536.01K","-8.86%"
2022-02-16,127.6,131.7,131.7,125.6,"325.28K","-3.11%"
2022-02-15,131.7,124.5,132.4,123.9,"371.69K","5.78%"
2022-02-14,124.5,125.6,126.7,121.5,"311.51K","-0.88%"
2022-02-13,125.6,126.7,128.8,123.5,"261.89K","-0.87%"
2022-02-12,126.7,125.8,127.6,121,"328.69K","0.72%"
2022-02-11,125.8,134.6,134.7,124.9,"536.48K","-6.54%"
2022-02-10,134.6,140.1,143.8,134.3,"722.90K","-3.93%"
2022-02-09,140.1,133.5,140.9,132.1,"615.65K","4.94%"
2022-02-08,133.5,137.1,142.8,130.5,"974.50K","-2.63%"
2022-02-07,137.1,127.6,139.8,125.1,"693.51K","7.45%"
2022-02-06,127.6,121.8,127.9,120.9,"415.09K","4.76%"
2022-02-05,121.8,121.3,123.8,118.9,"443.14K","0.41%"
2022-02-04,121.3,110.9,121.3,108.7,"649.31K","9.38%"
2022-02-03,110.9,108.3,110.9,105.5,"380.78K","2.40%"
2022-02-02,108.3,115.1,116,107.5,"512.24K","-5.91%"
2022-02-01,115.1,109.4,116.8,108.3,"597.61K","5.21%"
2022-01-31,109.4,108.6,111.2,104.4,"447.70K","0.74%"
2022-01-30,108.6,110.9,112.1,107,"276.44K","-1.99%"
2022-01-29,110.8,109.5,111.9,107.8,"345.62K","1.19%"
2022-01-28,109.5,107,110,105.4,"465.25K","2.34%"
2022-01-27,107,107,109.5,102.9,"563.93K","0.19%"
2022-01-26,106.8,107.9,116.5,104.7,"774.92K","-1.02%"
2022-01-25,107.9,109.5,109.8,105.4,"589.31K","-1.46%"
2022-01-24,109.5,112.3,112.3,97.9,"1.10M","-2.49%"
2022-01-23,112.3,108.3,112.6,105.7,"588.08K","3.69%"
2022-01-22,108.3,114.7,116.9,96.6,"1.35M","-5.58%"
2022-01-21,114.7,129.8,131,110.7,"1.02M","-11.63%"
2022-01-20,129.8,136.2,142.9,129,"404.75K","-4.70%"
2022-01-19,136.2,141.4,143,133.2,"437.53K","-3.68%"
2022-01-18,141.4,151.1,153.2,138.8,"605.40K","-6.42%"
2022-01-17,151.1,146.4,153.5,144.2,"809.01K","3.21%"
2022-01-16,146.4,147.7,148.9,143.3,"323.95K","-0.88%"
2022-01-15,147.7,144.7,150.5,144.2,"461.87K","2.07%"
2022-01-14,144.7,136.7,146.3,136,"588.21K","6.01%"
2022-01-13,136.5,141.9,142.2,134.8,"462.23K","-3.81%"
2022-01-12,141.9,131.6,142.1,130.9,"387.74K","7.91%"
2022-01-11,131.5,126.5,133.4,125.8,"396.22K","3.95%"
2022-01-10,126.5,130.8,131.5,121.1,"621.00K","-3.29%"
2022-01-09,130.8,129.4,132.5,128,"322.01K","1.08%"
2022-01-08,129.4,131.3,134.7,125.3,"449.88K","-1.37%"
2022-01-07,131.2,136.1,136.4,126.6,"734.09K","-3.60%"
2022-01-06,136.1,135.1,137.9,132.6,"531.59K","0.74%"
2022-01-05,135.1,146.5,149.8,130,"601.80K","-7.84%"
2022-01-04,146.6,148.4,151.6,145.6,"331.45K","-1.21%"
2022-01-03,148.4,151.2,151.2,146,"290.46K","-1.85%"
2022-01-02,151.2,150.8,153.2,147.9,"228.38K","0.27%"
2022-01-01,150.8,146.3,150.9,146.3,"225.23K","3.08%"
2021-12-31,146.3,148,152.5,143.8,"344.87K","-1.22%"
2021-12-30,148.1,145.5,149.9,143,"318.21K","1.86%"
2021-12-29,145.4,145.7,150.7,144.2,"444.89K","-0.21%"
2021-12-28,145.7,155.9,155.9,144.7,"679.90K","-6.54%"
2021-12-27,155.9,155.8,161.1,154.5,"464.11K","0.06%"
2021-12-26,155.8,157.7,158.3,153,"890.80K","-1.20%"
2021-12-25,157.7,161,163.6,157.7,"453.25K","-2.05%"
2021-12-24,161,163.5,166.7,160.3,"411.82K","-1.53%"
2021-12-23,163.5,155.4,165.1,153.2,"521.21K","5.21%"
2021-12-22,155.4,154.8,160.1,153.1,"415.29K","0.39%"
2021-12-21,154.8,152.6,156.3,149.2,"375.36K","1.44%"
2021-12-20,152.6,153.3,157.4,145.4,"550.93K","-0.46%"
2021-12-19,153.3,148.7,160.5,147.6,"738.41K","3.09%"
2021-12-18,148.7,144.1,150.2,142.9,"300.89K","3.19%"
2021-12-17,144.1,148.9,150.3,141.5,"472.43K","-3.22%"
2021-12-16,148.9,153.5,156.4,148.6,"434.90K","-3.00%"
2021-12-15,153.5,150.5,155,141.9,"611.77K","1.93%"
2021-12-14,150.6,144.5,151.8,143,"511.83K","4.22%"
2021-12-13,144.5,159.1,159.8,142.9,"628.20K","-9.18%"
2021-12-12,159.1,157.6,162.4,153.3,"382.61K","0.95%"
2021-12-11,157.6,148.4,159.3,146,"558.52K","6.20%"
2021-12-10,148.4,151.5,159.6,147.9,"704.52K","-2.05%"
2021-12-09,151.5,165,167.1,151.4,"648.27K","-8.18%"
2021-12-08,165,161.9,169.7,156.4,"890.45K","1.91%"
2021-12-07,161.9,161.6,165.6,158.5,"672.33K","0.19%"
2021-12-06,161.6,156.2,164.3,141.5,"1.10M","3.46%"
2021-12-05,156.2,162.9,164.9,148.9,"1.08M","-4.11%"
2021-12-04,162.9,188,189.2,130.3,"2.76M","-13.35%"
2021-12-03,188,203.5,207.5,180.5,"824.67K","-7.62%"
2021-12-02,203.5,208.8,210.1,200.1,"562.33K","-2.54%"
2021-12-01,208.8,207.8,217.6,205.6,"674.03K","0.34%"
2021-11-30,208.1,205.6,218.9,197.5,"1.03M","1.27%"
2021-11-29,205.5,199.6,209.3,195.4,"811.22K","2.96%"
2021-11-28,199.6,195.1,199.8,183.5,"723.66K","2.25%"
2021-11-27,195.2,195.8,200.7,190.8,"524.81K","0.05%"
2021-11-26,195.1,222.7,224.7,190.4,"1.54M","-12.39%"
2021-11-25,222.7,212.2,229.6,210.7,"891.65K","4.95%"
2021-11-24,212.2,216.4,217.7,206.1,"586.49K","-1.94%"
2021-11-23,216.4,209.1,218.4,205.6,"710.13K","3.49%"
2021-11-22,209.1,221.9,221.9,205.6,"865.58K","-5.77%"
2021-11-21,221.9,226.8,230.1,219.8,"698.10K","-2.16%"
2021-11-20,226.8,217.9,227.5,213.3,"841.26K","4.08%"
2021-11-19,217.9,204.2,220.7,199.8,"1.04M","6.45%"
2021-11-18,204.7,229.8,231.9,200,"1.69M","-10.92%"
2021-11-17,229.8,230.2,235,219.3,"1.42M","-0.17%"
2021-11-16,230.2,263,263,223,"2.40M","-12.37%"
2021-11-15,262.7,279.4,281.1,259.8,"1.16M","-5.98%"
2021-11-14,279.4,257.7,279.4,248.8,"1.36M","8.42%"
2021-11-13,257.7,251.1,263.9,245.4,"1.17M","2.51%"
2021-11-12,251.4,262.5,282.6,244.1,"2.41M","-4.23%"
2021-11-11,262.5,260.5,273.9,251.1,"1.67M","0.77%"
2021-11-10,260.5,262,295.1,252.7,"3.73M","-0.65%"
2021-11-09,262.2,228.9,274.5,227.1,"3.26M","14.55%"
2021-11-08,228.9,202,229.6,202,"1.38M","13.37%"
2021-11-07,201.9,197.6,202.1,197.1,"351.14K","2.18%"
2021-11-06,197.6,200.28,200.35,191.2,"420.64K","-1.34%"
2021-11-05,200.28,202.74,203.07,199.86,"14.50M","-1.22%"
2021-11-04,202.75,206.65,206.75,197.07,"27.93M","-1.89%"
2021-11-03,206.65,200.32,208.42,198.26,"33.53M","3.11%"
2021-11-02,200.41,197.29,203.87,196.05,"28.99M","1.59%"
2021-11-01,197.28,191.72,200.27,188.78,"26.97M","2.89%"
2021-10-31,191.74,189.51,194.15,187.66,"24.38M","1.16%"
2021-10-30,189.55,196.5,196.88,187.51,"26.75M","-3.54%"
2021-10-29,196.5,190.32,197.69,189.19,"31.30M","3.25%"
2021-10-28,190.32,179.74,193.57,178.54,"34.58M","5.92%"
2021-10-27,179.69,197.55,204.81,171.37,"46.43M","-9.03%"
2021-10-26,197.53,195.43,199.28,190.36,"56.89M","1.08%"
2021-10-25,195.42,190.44,197.32,189.66,"60.19M","2.62%"
2021-10-24,190.44,196.35,199.68,185.41,"68.54M","-3.01%"
2021-10-23,196.35,191.02,197.74,189.01,"64.41M","2.84%"
2021-10-22,190.93,196.79,201.35,188.04,"73.99M","-2.95%"
2021-10-21,196.74,207.43,214.46,195.36,"77.56M","-5.10%"
2021-10-20,207.31,188.75,209.24,185.64,"66.81M","9.83%"
2021-10-19,188.75,185.54,191.55,183.3,"66.09M","1.72%"
2021-10-18,185.55,183.73,187.28,178.64,"70.90M","0.99%"
2021-10-17,183.73,185.77,187.86,176.63,"63.75M","-1.03%"
2021-10-16,185.64,189.72,192.5,185.13,"72.42M","-2.16%"
2021-10-15,189.75,181.11,192.84,176.84,"72.77M","4.77%"
2021-10-14,181.11,177.53,186.45,177.02,"70.82M","2.02%"
2021-10-13,177.53,172.7,179.64,167.84,"70.22M","2.84%"
2021-10-12,172.63,179.14,179.15,166.56,"70.53M","-3.70%"
2021-10-11,179.26,174.84,185.25,172.42,"71.84M","2.53%"
2021-10-10,174.84,179.82,183.88,174.17,"68.19M","-2.76%"
2021-10-09,179.81,175.74,182.77,174.47,"65.21M","2.31%"
2021-10-08,175.75,178.46,183.35,174.64,"69.27M","-1.52%"
2021-10-07,178.46,178.43,186.93,173.55,"73.56M","0.01%"
2021-10-06,178.44,173.74,182.97,163.95,"70.11M","2.71%"
2021-10-05,173.73,167.46,175.38,166.67,"65.50M","3.63%"
2021-10-04,167.64,170.55,170.77,161.68,"67.61M","-1.68%"
2021-10-03,170.5,169.05,174.92,165.86,"67.25M","0.86%"
2021-10-02,169.04,166.14,172.65,164.63,"64.60M","1.75%"
2021-10-01,166.13,153.33,167.98,151.25,"64.93M","8.35%"
2021-09-30,153.33,144.83,154.38,143.95,"64.00M","5.85%"
2021-09-29,144.85,140.62,149.86,139.92,"65.73M","3.00%"
2021-09-28,140.63,145.03,148.75,140.14,"68.37M","-3.05%"
2021-09-27,145.05,150.85,154.87,144.84,"69.36M","-3.84%"
2021-09-26,150.85,150.85,153.35,142,"69.02M","-0.06%"
2021-09-25,150.94,152.06,155.74,148.86,"72.92M","-0.71%"
2021-09-24,152.02,163.84,165.95,141.81,"69.57M","-7.21%"
2021-09-23,163.84,161.46,164.75,157.24,"71.66M","1.47%"
2021-09-22,161.46,148.45,161.76,145.37,"70.05M","9.00%"
2021-09-21,148.13,156.99,162.25,144.9,"69.48M","-5.64%"
2021-09-20,156.99,175.6,175.87,153.76,"71.68M","-10.58%"
2021-09-19,175.56,181.34,181.65,172.74,"68.85M","-3.18%"
2021-09-18,181.33,179.79,185.33,178,"75.85M","0.85%"
2021-09-17,179.81,185.25,190.29,178,"83.63M","-2.94%"
2021-09-16,185.25,189.06,195.13,181.57,"93.44M","-1.97%"
2021-09-15,188.97,183.05,191.76,179.76,"75.58M","3.33%"
2021-09-14,182.89,179.27,188.74,176.2,"71.59M","2.02%"
2021-09-13,179.27,183.24,233.81,170.92,"42.90M","-2.17%"
2021-09-12,183.24,178.53,185.94,175.22,"40.61M","2.64%"
2021-09-11,178.52,174.05,186.14,173.4,"43.45M","2.57%"
2021-09-10,174.04,180.3,187.33,170.92,"43.16M","-3.47%"
2021-09-09,180.3,179.67,188.49,177.1,"42.55M","0.41%"
2021-09-08,179.57,177.95,188.71,169.65,"36.93M","0.91%"
2021-09-07,177.95,219.4,221.83,163.42,"41.09M","-18.90%"
2021-09-06,219.42,231.53,232.27,215,"54.30M","-5.23%"
2021-09-05,231.53,212.02,232.17,210.47,"52.80M","9.09%"
2021-09-04,212.24,212.76,224.99,208.76,"53.99M","-0.22%"
2021-09-03,212.7,183.37,217.6,180.04,"2.07M","15.91%"
2021-09-02,183.5,180.84,187.89,179.5,"683.37K","1.47%"
2021-09-01,180.84,171.54,182.7,168.91,"37.72M","5.45%"
2021-08-31,171.49,167.35,175.25,165.74,"36.13M","2.49%"
2021-08-30,167.33,174.35,176.35,166.65,"37.78M","-4.00%"
2021-08-29,174.29,175.48,182.59,173.1,"39.23M","-0.67%"
2021-08-28,175.46,176.13,176.97,171.43,"34.06M","-0.37%"
2021-08-27,176.12,167.61,176.14,165.09,"37.99M","5.08%"
2021-08-26,167.61,177.82,180.13,165.04,"40.91M","-5.75%"
2021-08-25,177.84,173.51,178.87,169.33,"46.00M","2.44%"
2021-08-24,173.6,186.96,188.46,172.74,"45.75M","-7.17%"
2021-08-23,187.01,185.91,191.26,183.69,"166.37K","0.58%"
2021-08-22,185.93,179.7,189.55,178.69,"49.53M","3.47%"
2021-08-21,179.7,183.55,184.34,176.81,"46.32M","-2.11%"
2021-08-20,183.57,175.68,183.98,174.25,"44.93M","4.49%"
2021-08-19,175.68,166.7,175.78,162.75,"43.78M","5.34%"
