"","Date","DIA","HEAL","IDNA","INDGW","MXI","STPX","SXRI","US674599CL77","XS1463155348","US097023BL86","US01609WAW29","XS1584040445","US002824BH26","XAG-USD","XAU-USD","XPT-USD","LTC-USD","ETH-USD","BTC-USD","EXS1","EUNL","SXR8","AMEM","D5BK","EEM","EWJ","IWM.x","MCHI","QQQ","SPYN","XLE","XLK","IWM.y","VIOO","BMW","MBG","AAPL","AMD","GOOGL","SON1","SSUN","TOMA","V","XOM","CVX","NEE","ORSTED","SIE","EQIX","TTDKY","000660","MELI"
"11",2021-11-12,0.00505037563740807,0.00495250076467935,0.00375156755135109,0.0074968731022107,0.00492261563972107,0.00374098592521666,-0.00180995524523953,-0.00655607774671818,-0.00540914968047801,0.0010023841461253,-0.00567680291235728,0.00250994178053787,-0.0108379044278184,0.00221323557164732,0.00061980197149758,-0.0105194351161959,-0.0432057858755313,-0.0114102160575609,-0.010426552408827,0.000732869215652521,0.00606570873138423,0.0062097051374046,0.00466864545830536,0.0120273644820279,0.00287054962085698,0.0145469138402845,0.00117728659567806,0.000316169410123912,0.0106422426270454,0.0216614967811797,-0.00225502717216264,0.0122610556667402,0.00117728659567806,-0.00172993660407439,0.00744540801141458,0.00604988900724912,0.0144097266933843,0.0129683224780912,0.0199515097267176,0.0115275051710677,0.00996449525943177,0.0236106866568591,0.00807983702141701,-0.00747376961574897,0.000787698232401546,0.0111254435038406,-0.0117369703276688,0.0153337694660749,0.000928996363731116,0.0036101122240999,-0.00934586241823787,-0.00225949518219615
"12",2021-11-15,-0.000110723578698568,0.00607069042650021,-0.00667921497913015,0.00365898688504096,-0.00887823007117294,-0.00677968698537867,0,-0.00700688319920229,-0.00981609414664408,-0.010242268489753,-0.0102016703341645,0.0251293586212684,-0.0124621415904826,-0.00979266148684665,-0.00209156813980993,0.00977963507505653,-0.061631750131367,-0.0136280115415524,-0.0295948747121635,0.00307219903697042,0.00462131759559803,0.00385559957965409,0.0214381504640799,0.00845869705084867,0.0022434672933227,0.00466118713500485,0.00154334780749021,-0.00186848568967246,0.00528979804528085,0.0189679027068115,0.0138238439751861,0.00450129791147891,0.00154334780749021,0.00597168092207934,0.00493298587470647,0.0106344449655538,0.00558453320424235,-0.00399370893210715,0.00399666550923961,0.0096240272318493,0.0112677248463413,0.0112427927442047,0.00650750106546738,0.0140989107454681,0.0279381102390648,0.0173809202637676,-0.014981901073245,0.0288028405058585,0.0285419475094573,0.00349738053217052,0.0413852161628547,0.00572570315868237
"13",2021-11-16,0.00190826557900614,0.00228128306989328,0.00771882417973879,0.0068473941575915,-0.00518793591431965,0.00268168570470984,0,0.00142566215593387,-0.0140241342292331,-0.00566703225984355,-0.00333851891474968,-0.00295102180955542,-0.00579237335547589,-0.00955881369323652,-0.000245505091853282,0.0054984055421663,-0.132064200403712,-0.0809504213281063,-0.0567519902330442,0.00684186379552099,0.00879827161039515,0.0119272482397905,-0.00199776786579986,-0.00751530075446505,0.00645658689200923,0.00310559003705713,0.00694977301523636,0.0171527915554002,0.0122027103530149,-0.00658290827254948,0.00665674397618954,0.0155820496540819,0.00694977301523636,0.00759925875920153,-0.00289249759759169,0.00427852607856405,0.0117515489461733,0.0449865328107633,0.00121937110192682,0.015837036966424,-0.00140154192528819,0.018617245618529,0.018581546372463,0.0151542494697603,0.00903694706974179,0.000976601833170498,-0.00794376105595429,-0.00630006021301099,-0.00344018318617412,-0.00525066839520827,0.00896866998276025,-0.0110469526843993
"14",2021-11-19,-0.00961895401276447,0.00265451134002603,0.000838926223699854,0.00114345839979624,-0.00245070858983443,0.00410385088405896,-0.00180995524523953,-0.00594995600220027,0.0094621100047938,0.00968971022262277,0.00449170052116976,0.0474216595466554,0.00720225325010393,-0.00777022314018483,0.00164184053170047,-0.0270627728459676,0.0624907492833309,0.0707899149635267,0.0196131590937423,-0.00407629040195001,0.00394678722272612,0.00602774579751753,-0.0123436307590084,-0.0101636574451365,0.00478267196370874,0.00835713953703632,-0.00280100882088341,0.0116080834234618,0.0119126986980422,-0.0195165626010025,-0.0334517762695126,0.0136172494934108,-0.00280100882088341,-0.00509138246567975,-0.0106724598907713,-0.0122773897899089,0.0231860842640987,0.00886522931899503,0.000247419612365185,-0.000348492772301867,0.014144507386165,0.00375851981096798,-0.00586955745310291,-0.0409687478809841,-0.0160904718746062,0.0144250458852602,-0.0154850603260996,-0.00623385532267307,-0.00545098322592708,0.0275697672595863,0.0135442251077578,-0.0240928312023749
"15",2021-11-29,0.00619816040074994,0.00203629464864363,-0.00042176297546348,0.00616729503540459,0.00785478453652022,0.00678341587288323,0.00366300775873696,-0.000628535532948504,-0.00150543437315598,-0.00486416408950774,-0.00740671016807415,-0.00175119268363844,-0.00074491026697121,-0.0104519589929164,-0.00561993171763664,-0.00708795830238618,0.029130670058926,0.0334668884486469,0.00874653557569438,0.00154392496316458,0.0119855525456796,0.0145708099340025,-0.0229755071082787,-0.019777153969935,0.00708383686535674,0.00602328471187175,0.00256140854157394,-0.00304358348697686,0.0246600945264239,-0.0216106123820419,0.00893059496531246,0.0278838811474724,0.00256140854157394,0.000261365074857522,0.00315255092087074,-0.00434533057833431,0.0248275631006338,0.0480319025948139,0.0264605297419784,-0.0169465025413427,0,-0.0305909085532923,-0.00371482075621454,0.00872542149511757,0.00615463834687358,0.0326054374319931,-0.00166933494059673,-0.0156882011645898,0.0324224106523125,-0.00770668823663812,0.00431966114451754,-0.0365634538444981
"16",2021-11-30,-0.0180728676086792,-0.0134925550077369,0.000632577775443455,-0.0111286638614452,-0.014735545628743,-0.00237812240496726,0,-0.00588546102437704,0.00130308091376108,0.00234591264922646,0.00971276757737183,0.01602855021161,0.00159266525002089,-0.00400977590508811,0.00547926235334106,-0.0290489285416147,0.0125726994632993,0.0409399200571681,-0.0159040375091291,-0.0111698337867772,-0.0132970281434899,-0.0126896140966819,0.0214882789064232,0.00937456356303779,-0.00483207295647148,-0.0160955039476267,-0.024404790290034,-0.00931438347044189,-0.0186041581011294,0.0336218439420497,-0.0275225076411418,-0.0121899773208511,-0.024404790290034,-0.0255335317737586,-0.00936994440206895,0.00241959993032825,0.0272804464603347,-0.0259154082530246,-0.0290895750131615,0.00543972329581877,-0.0139278017444688,-0.00548219663589666,-0.0167301520643948,-0.0326340515116081,-0.0211990639123512,-0.025241490367276,0.0101212169704317,0.00944242390223948,-0.00955772500610053,-0.0117988063876182,-0.0173917427118688,-0.033334484108563
"17",2021-12-01,-0.0129568755563714,0.010256500167189,-0.0356184401650497,0.0105846263804033,-0.00750797635987688,0.0132813741591589,0.00364963908754956,0.00630452860515618,0.0040217827303799,0.00805621716682747,0.0181840867897201,-0.00158170077817132,0.0122259336435064,-0.0218391405958092,-0.00735712720712822,0.00317570361670683,0.00335812260889501,-0.00990435986465599,0.00573918338102786,0.022673910348904,0.0100542728536253,0.00813510119816474,0.00150731074109234,0.00160745895406977,0.00252996047875342,-0.00643929235435525,-0.0239111385143227,-0.00822776973261163,-0.0183078851759682,0.00122380312046211,-0.0118301163412395,-0.0149345993494965,-0.0239111385143227,-0.0162974847203037,0.0421672883123083,0.0423324259529982,-0.00436008668063348,-0.0613984456382211,-0.00712860594011122,0.00505051578606786,0.0425596144187956,0.0219952027857202,-0.0199546978812339,-0.00198460647516541,-0.00799406172146089,0.010992028961021,-0.0443238620930018,0.00719281108812009,-0.0108316597644356,-0.00531714127762051,0.0216928246112591,-0.0152329495552923
"18",2021-12-02,0.0179025841811296,-0.020374219195137,0.00566326932926131,-0.00962860336303706,0.0170138602288228,-0.00325851121050658,-0.00182315456151505,-0.00451420639560673,0.00421513523091921,-0.00340647805345995,-0.00965532289326809,0.0115838196936302,-0.00837380761547468,0.00308857741361068,-0.0113795715284724,-0.00692895670727101,-0.0257108511258339,-0.0154749366233808,-0.0125641129191472,-0.0128935017181089,-0.0165054834310112,-0.0187205428525115,0.00674494936567305,0.00672325247435834,0.0140218133279255,0.0167493467410891,0.0293742752708646,0.0049402562365648,0.00903739942719373,0.0101909772396018,0.0305104964890099,0.0110083427589025,0.0293742752708646,0.0288250082157102,-0.00237194441132971,-0.00555848891128896,-0.00429241622694398,0.0123302494900921,0.0153379627545602,-0.0229309410639162,0.0186423508092801,0,0.0437209509549614,0.026471280521569,0.0286136147944074,0.0106967757664842,-0.0295177941016957,0.013965582156489,-0.00604223902369139,-0.00969395346424928,0.029600469776291,-0.0340297485863115
"19",2021-12-03,-0.00106805234949192,-0.0143141634560178,-0.0358207653874003,0.00202851928040371,-0.00789613303265924,-0.0136925918376143,0.00182315456151505,0.0130562302895072,0.00615948704524882,0.0122730193987879,0.00999036213787363,-0.0341834220311545,0.0164450050598237,0.00598876226782785,0.00741106026459182,0.0047705759239447,-0.0792240420527008,-0.0672707248781563,-0.0520332571622326,-0.00728741886970674,-0.00383776028500371,-0.00226727061786747,0.00402126634293665,0.00873645458270156,-0.0149152883393273,0.00509906585688391,-0.0214493839173544,-0.029763011483217,-0.0182490890324489,0.000151320269638155,-0.00865553218454451,-0.0175812267646265,-0.0214493839173544,-0.0131910762620784,-0.0105724852240749,-0.00558955849062137,-0.0125012458417926,-0.0459831576035672,-0.00747674881045501,0.0178804252778484,-0.00264200946283744,0.0162447504885597,-0.0106921178285919,-0.00709204714305889,-0.00706784395212079,-0.00738743499667649,0.0315514630267693,0.00770460771933035,-0.00575147255539399,-0.00308087535090928,-0.0168071183163825,-0.0104765238589994
"20",2021-12-06,0.0188258356501985,-0.00974155324529935,-0.027155119786741,0.0176757360713751,0.0158434954800111,0.0192978863257345,0.00181983671698593,0.00484859480999944,-0.00709367897175106,-0.0134162296861673,-0.0118530015276574,0.00386365328813376,-0.00301498388284216,-0.00701275463041062,0.0058687104250259,-0.00741337371106976,0.0339869086814097,0.0370908123102094,0.0231405297573115,0.0149821321202923,0.0114693762719273,0.01167134874503,-0.00186927093226918,0.01038398254373,0.010570998815786,0.00342671494043145,0.0227078493648847,0.0190271678314762,0.0108141118429348,0.00528183526273285,0.0175948137490298,0.0122958481730411,0.0227078493648847,0.0258942111801934,0.0104593950345278,-0.00187015071533203,0.0241078952474432,-0.032144152611048,0.0109234644269227,-0.0105436352139945,0.00921665510492353,-0.00627263817842927,0.0347154794273399,0.0141013660219564,0.0183575294681733,0.0154759083875291,0.0312632211125852,0.00817084145228986,0.00306821994866269,-0.00231690153842834,0.00422833610952189,0.0232972122880613
"21",2021-12-10,0.00590251456136759,-0.0203388682599637,-0.0149773672643776,-0.00331237345812596,0.00344196198356883,0,-0.00180995524523953,0.0103141072627233,-0.00522795373974194,1.24699940764472e-05,0.0108395845640903,-0.0021511078222316,-0.00282689668408231,0.010619022878843,0.00096563821328477,-0.00257073141924913,-0.0206742942161435,-0.0509923637486374,-0.00969883191016763,-0.000150954789327251,-0.00553091640849157,-0.00477327875265754,-0.00311754164218692,0.000309214597392415,-0.00176635481857179,-0.00110300638253147,-0.0053353344535827,-0.00256538106382642,0.00824637573676323,0.0267510225026379,0.00479933240686714,0.0173012870971965,-0.0053353344535827,-0.00266110233227934,-0.00622639325295626,0.0282747784681661,0.025062764135213,0.000687872906711462,-0.000109588333028654,-0.014316636799558,-0.0167637710396669,-0.00219058137981865,0.00689825380537012,0.00380297644484084,-0.000873937600304409,0.00154143893735004,-0.00630393860924094,0.00789290505025786,-0.0011398582048221,0.000371356072844886,-0.0245914031373236,-0.120411487010076
"22",2021-12-13,-0.00889489601540916,-0.00952853532293085,0.000450349028102259,-0.00686807891525287,-0.0298126584461169,-0.00460585402363467,0,-0.00111817038334028,0.0141572963352266,0.0126852774151738,0.00170262322047154,0.0140145397627176,0.0125767377092458,0.00663778947764326,0.00107595909863356,-0.0136625692100019,-0.0962534277912539,-0.0884712013697992,-0.0698204451454298,-0.000301977957903432,-0.00141981308136607,0.00106532839942641,-0.00666219698567239,-0.00387207174712056,-0.0279043722394867,-0.0204622083705646,-0.0154551334103612,-0.021501851481613,-0.0122525862681604,0.0141907970731792,-0.0258713263496531,-0.012679291934945,-0.0154551334103612,-0.0143135060891852,0.00245070858983443,-0.00337268447863881,-0.0185913520584515,-0.0325855298258029,-0.0125052363619105,0,-0.00130123635797119,-0.0246682464154944,-0.00891576012147866,-0.01984497609235,-0.0187069585828574,0.0183421038764076,-0.0142862358835458,0.00244577582174355,0.0226519232622273,0.000371218218703451,0.00826450984989435,-0.00704316834303942
"23",2021-12-14,-0.00243967535935052,-0.00553881654800614,-0.00723003601348138,-0.00644520892890643,-0.00148562966584986,0.000887390243697439,-0.0018132371241808,-0.0102229473424575,-0.0122003048298698,-0.00491251362082856,8.54857943988208e-06,-0.00296907232234034,-0.0103718452827124,-0.017384508221594,-0.00466093876561136,-0.0244916060325204,0.041347807813306,0.0208315517909625,0.0349861758185419,-0.0104744790676952,-0.00960422697205843,-0.0108003714238976,-0.00580602383186379,-0.0121781364548266,-0.000404947336809514,0.000664629372087333,-0.00678549211966395,-0.000939857696467428,-0.00854290129612512,-0.00115091366466213,-0.00228006996886299,-0.0147018526425384,-0.00678549211966395,-0.00404847697648325,-0.01660347767353,-0.0347873119722824,-0.00619424528349999,0.0152245258875965,-0.0113890119277311,-0.00868941021415992,0.00260078170005684,0.021251108601736,-0.00307935212730381,0.000399930058791576,0.00479105053936824,-0.0169541455619564,0.00718575803765464,-0.0111184080070226,-0.0127498644529345,-0.00185747065974207,-0.0041237171838624,0.00201740075987189
"24",2021-12-15,0.0101679693869992,-0.00210045175142826,0.0321312781827934,-0.000446843294790611,0.00410865677278771,-0.00480128956483306,0.0018132371241808,-0.00195423050108268,-0.00432120699784999,-0.00401081658962266,-0.00357111122381859,0.00148972770450317,-0.00371018938209478,0.00565313712031967,-0.00319415175113136,-0.000756022774847764,0.0190732516614585,0.0400241727519735,0.0103869791714093,0.00122007030538107,0.000260790195766525,0.000334800079653697,0.00321643253591075,-0.00851874531632824,-0.00182685730438381,0.0181316722242952,0.0168149353915181,-0.0227473717798956,0.0236066790631106,0.00874244192334661,-0.00381864928128772,0.0272176374197972,0.0168149353915181,0.0133340698750777,-0.00147167061145659,-0.0049091900262388,0.029175440381473,0.078381221105559,0.0185204964816572,0.0180185055026785,0.00776200533548987,0.0353105015897119,0.0121003405242259,-0.00333201206436584,-0.004629971620143,0.0227107126979114,0.0216101248666005,-0.0109805024834442,0.0138764457655292,0.00482226591360435,0.0204506104712916,0.0562062595190254
"25",2021-12-20,-0.0124059067270625,-0.00722807628300259,-0.00871655115723691,-0.0311513238066654,-0.0145636425335383,-0.019577062325463,0,-0.0157936694195033,-0.00974770999574037,-0.00646245483003227,-0.00839524271548964,0.0266699714059033,-0.01099363126478,-0.00516381995141391,-0.00195606995385145,-0.0055302307420817,-0.00457666702741211,0.00342313670497596,0.00407480502321533,-0.019489606383523,-0.0234442012416904,-0.0256869214298536,0.00992322570260695,0.00784066741771516,-0.0164818734327259,-0.00993606866179864,-0.0155558085350238,-0.0240602783629895,-0.0124430891183653,0.0252685941748849,-0.0267510203295913,-0.015274366862652,-0.0155558085350238,-0.0163402175516145,-0.02010409933348,-0.0213164998959989,-0.00957410546746917,-0.0156762441108382,-0.00225191976286077,-0.0300498975383441,-0.0116055461203093,-0.0247996337747232,-0.0163495847808521,-0.0160176770677527,-0.000978890520141107,-0.0124761447969579,0.0119897837438385,0.011882896622887,0.000109448440773541,-0.0173654797937948,-0.0123712918025483,0.000488878034669682
"26",2021-12-21,0.0160189741402039,0.0157143520374206,-0.00284931699619895,0.0203949965210732,0.0143359299058892,0.0172832809933263,0.00180995524523953,0.0138819177349081,-0.000186850195624366,-0.0016081605160192,0.00428384304135054,-0.0100993147719537,0.00437281882354235,0.0115290775297443,-0.00287485731581416,0.0128095819719398,0.0143138423052704,0.0195571755579529,0.0419029706411465,0.0149199106934574,0.0174717088062879,0.0180450931966316,-0.00648760117855374,0.000955870711620843,0.0182304403109113,0.00734296407075075,0.0296759852865671,0.031370307155544,0.0236413331251697,-0.000274235570072001,0.0295947489994521,0.0264993331247307,0.0296759852865671,0.0185844450801742,0.0220580106498991,0.0194238007796219,0.0204147535759196,0.0618724489342295,0.0145954664902312,0.00852014785562538,0.0128867762763569,0.009462644913242,0.0328221365871428,0.0239054337453264,0.0173948702564894,0.00716210078368551,0.0119443414422031,-0.0120157252077933,-0.0218456930523692,0.0172656744142019,0.0326559629740526,0.0425799791511539
"27",2021-12-29,0.0023325065800659,-0.00898882456843308,-0.000454752167909689,-0.00245213309382297,0.00476428799911854,0.00103323584187898,0,0.00213588364356099,-0.00396142134236133,-0.0102202295736626,-0.0130929877540567,-0.00784780833770427,-0.0064500358588333,-0.00809183554778103,-0.0113301907027701,-0.0115515014770002,-0.00206114810174007,-0.0441495923064394,-0.0230525202353054,-0.00727060106113342,-0.00480101996095783,-0.00419472451365444,0.0194611676569754,0.00640104601982294,-0.00690452391477825,-0.00714187728964166,-0.00130734452291303,-0.0173633209895567,-0.00253361402288643,-0.00894472287712578,-0.00882655503682006,-0.00153101743861939,-0.00130734452291303,0.00145952854986753,-0.0083729208105785,-0.0198802165130418,-0.00188241596067318,-0.0348345881655208,-0.00260236787329049,-0.00785657329036837,-0.0188566240888832,-0.0106045532487968,-0.00183400572667658,-0.0111763022230087,-0.00754261400699363,-0.00118769526337736,0.0027605610171193,0.0117250808741121,0.00474998065721888,-0.0215980268817582,-0.00392927813988919,0.0143592210778891
